unixtime,temp,oxy
1727945340,5.627,9.523
1727945940,5.548,9.541
1727946540,5.479,9.563
1727947140,5.38,9.587
1727947740,5.311,9.615
1727948340,5.192,9.643
1727948940,5.122,9.649
1727949540,5.042,9.672
1727950140,4.933,9.702
1727950740,4.843,9.729
1727951340,4.742,9.76
1727951940,4.662,9.777
1727952540,4.582,9.798
1727953140,4.491,9.833
1727953740,4.421,9.854
1727954340,4.36,9.865
1727954940,4.259,9.903
1727955540,4.158,9.92
1727956140,4.087,9.939
1727956740,4.026,9.961
1727957340,3.924,9.996
1727957940,3.832,10.014
1727958540,3.74,10.054
1727959140,3.689,10.044
1727959740,3.587,10.09
1727960340,3.535,10.082
1727960940,3.453,10.129
1727961540,3.361,10.15
1727962140,3.278,10.173
1727962740,3.206,10.211
1727963340,3.144,10.253
1727963940,3.082,10.298
1727964540,3.02,10.346
1727965140,2.957,10.386
1727965740,2.885,10.442
1727966340,2.791,10.504
1727966940,2.781,10.527
1727967540,2.708,10.576
1727968140,2.676,10.616
1727968740,2.645,10.648
1727969340,2.603,10.68
1727969940,2.655,10.74
1727970540,2.739,10.799
1727971140,2.822,10.844
1727971740,2.926,10.865
1727972340,3.04,10.878
1727972940,3.175,10.883
1727973540,3.35,10.9
1727974140,3.505,10.903
1727974740,3.71,10.889
1727975340,3.934,10.914
1727975940,4.178,10.862
1727976540,4.39,10.816
1727977140,4.642,10.822
1727977740,4.903,10.811
1727978340,5.162,10.775
1727978940,5.43,10.721
1727979540,5.657,10.699
1727980140,5.932,10.656
1727980740,6.147,10.595
1727981340,6.371,10.55
1727981940,6.604,10.521
1727982540,6.845,10.455
1727983140,7.019,10.453
1727983740,7.287,10.374
1727984340,7.478,10.293
1727984940,7.668,10.273
1727985540,7.858,10.2
1727986140,8.038,10.153
1727986740,8.226,10.125
1727987340,8.424,10.067
1727987940,8.583,9.999
1727988540,8.723,9.953
1727989140,8.863,9.922
1727989740,9.021,9.838
1727990340,9.077,9.737
1727990940,9.16,9.671
1727991540,9.244,9.6
1727992140,9.327,9.555
1727992740,9.382,9.497
1727993340,9.456,9.444
1727993940,9.539,9.408
1727994540,9.567,9.363
1727995140,9.558,9.288
1727995740,9.539,9.246
1727996340,9.53,9.221
1727996940,9.558,9.189
1727997540,9.576,9.175
1727998140,9.585,9.182
1727998740,9.594,9.176
1727999340,9.613,9.145
1727999940,9.604,9.13
1728000540,9.558,9.101
1728001140,9.53,9.053
1728001740,9.521,9.008
1728002340,9.447,8.995
1728002940,9.401,8.96
1728003540,9.336,8.924
1728004140,9.281,8.884
1728004740,9.207,8.844
1728005340,9.142,8.819
1728005940,9.049,8.801
1728006540,8.965,8.792
1728007140,8.909,8.778
1728007740,8.826,8.791
1728008340,8.77,8.771
1728008940,8.676,8.795
1728009540,8.602,8.802
1728010140,8.527,8.822
1728010740,8.442,8.829
1728011340,8.339,8.854
1728011940,8.273,8.862
1728012540,8.189,8.866
1728013140,8.094,8.903
1728013740,8.019,8.912
1728014340,7.915,8.946
1728014940,7.801,8.969
1728015540,7.725,8.969
1728016140,7.611,9.016
1728016740,7.507,9.039
1728017340,7.364,9.084
1728017940,7.268,9.103
1728018540,7.163,9.125
1728019140,7.067,9.153
1728019740,6.932,9.188
1728020340,6.845,9.205
1728020940,6.759,9.215
1728021540,6.652,9.254
1728022140,6.546,9.293
1728022740,6.468,9.298
1728023340,6.361,9.322
1728023940,6.293,9.35
1728024540,6.157,9.387
1728025140,6.108,9.402
1728025740,5.991,9.424
1728026340,5.932,9.44
1728026940,5.843,9.457
1728027540,5.765,9.485
1728028140,5.666,9.515
1728028740,5.588,9.536
1728029340,5.528,9.55
1728029940,5.42,9.591
1728030540,5.331,9.599
1728031140,5.251,9.622
1728031740,5.172,9.659
1728032340,5.072,9.664
1728032940,4.992,9.682
1728033540,4.913,9.715
1728034140,4.803,9.747
1728034740,4.732,9.757
1728035340,4.642,9.788
1728035940,4.542,9.814
1728036540,4.491,9.825
1728037140,4.4,9.847
1728037740,4.31,9.873
1728038340,4.219,9.903
1728038940,4.178,9.909
1728039540,4.066,9.943
1728040140,3.985,9.971
1728040740,3.904,9.988
1728041340,3.812,10.024
1728041940,3.72,10.046
1728042540,3.659,10.058
1728043140,3.587,10.075
1728043740,3.505,10.109
1728044340,3.453,10.115
1728044940,3.33,10.148
1728045540,3.289,10.155
1728046140,3.196,10.199
1728046740,3.154,10.197
1728047340,3.082,10.223
1728047940,3.009,10.251
1728048540,2.937,10.269
1728049140,2.905,10.301
1728049740,2.853,10.337
1728050340,2.801,10.351
1728050940,2.739,10.403
1728051540,2.697,10.44
1728052140,2.645,10.503
1728052740,2.593,10.52
1728053340,2.572,10.564
1728053940,2.551,10.585
1728054540,2.488,10.63
1728055140,2.467,10.67
1728055740,2.467,10.686
1728056340,2.519,10.736
1728056940,2.624,10.798
1728057540,2.728,10.837
1728058140,2.874,10.841
1728058740,3.03,10.847
1728059340,3.165,10.871
1728059940,3.361,10.863
1728060540,3.535,10.866
1728061140,3.771,10.863
1728061740,4.046,10.848
1728062340,4.289,10.806
1728062940,4.552,10.774
1728063540,4.863,10.79
1728064140,5.182,10.747
1728064740,5.489,10.711
1728065340,5.765,10.652
1728065940,6.049,10.62
1728066540,6.313,10.575
1728067140,6.585,10.508
1728067740,6.807,10.465
1728068340,7.086,10.416
1728068940,7.316,10.346
1728069540,7.507,10.344
1728070140,7.773,10.286
1728070740,7.991,10.179
1728071340,8.189,10.164
1728071940,8.405,10.079
1728072540,8.602,10.045
1728073140,8.816,10.006
1728073740,9.058,9.923
1728074340,9.244,9.884
1728074940,9.401,9.836
1728075540,9.604,9.795
1728076140,9.76,9.687
1728076740,9.824,9.586
1728077340,9.907,9.502
1728077940,9.998,9.413
1728078540,10.08,9.341
1728079140,10.154,9.287
1728079740,10.217,9.236
1728080340,10.29,9.193
1728080940,10.345,9.115
1728081540,10.327,9.044
1728082140,10.318,8.997
1728082740,10.309,8.968
1728083340,10.354,8.922
1728083940,10.345,8.885
1728084540,10.327,8.848
1728085140,10.29,8.818
1728085740,10.272,8.785
1728086340,10.217,8.786
1728086940,10.208,8.756
1728087540,10.172,8.724
1728088140,10.135,8.691
1728088740,10.08,8.69
1728089340,10.026,8.682
1728089940,9.989,8.639
1728090540,9.943,8.623
1728091140,9.879,8.584
1728091740,9.824,8.552
1728092340,9.741,8.556
1728092940,9.668,8.545
1728093540,9.64,8.527
1728094140,9.567,8.536
1728094740,9.53,8.525
1728095340,9.456,8.532
1728095940,9.419,8.527
1728096540,9.373,8.54
1728097140,9.336,8.545
1728097740,9.29,8.548
1728098340,9.234,8.566
1728098940,9.197,8.585
1728099540,9.142,8.59
1728100140,9.105,8.592
1728100740,9.049,8.598
1728101340,8.993,8.603
1728101940,8.919,8.631
1728102540,8.909,8.637
1728103140,8.826,8.659
1728103740,8.788,8.674
1728104340,8.751,8.69
1728104940,8.732,8.678
1728105540,8.686,8.702
1728106140,8.62,8.709
1728106740,8.583,8.73
1728107340,8.545,8.738
1728107940,8.489,8.754
1728108540,8.442,8.768
1728109140,8.367,8.792
1728109740,8.349,8.783
1728110340,8.273,8.806
1728110940,8.245,8.806
1728111540,8.189,8.824
1728112140,8.113,8.851
1728112740,8.104,8.846
1728113340,8.028,8.866
1728113940,7.991,8.88
1728114540,7.905,8.901
1728115140,7.868,8.914
1728115740,7.811,8.921
1728116340,7.744,8.944
1728116940,7.697,8.957
1728117540,7.602,8.981
1728118140,7.554,9
1728118740,7.459,9.03
1728119340,7.402,9.037
1728119940,7.344,9.057
1728120540,7.278,9.077
1728121140,7.22,9.091
1728121740,7.163,9.098
1728122340,7.086,9.123
1728122940,6.999,9.153
1728123540,6.942,9.164
1728124140,6.894,9.177
1728124740,6.826,9.187
1728125340,6.778,9.213
1728125940,6.72,9.233
1728126540,6.643,9.258
1728127140,6.594,9.261
1728127740,6.536,9.274
1728128340,6.449,9.304
1728128940,6.4,9.309
1728129540,6.313,9.344
1728130140,6.254,9.362
1728130740,6.196,9.371
1728131340,6.147,9.383
1728131940,6.098,9.388
1728132540,6.02,9.425
1728133140,5.961,9.436
1728133740,5.902,9.461
1728134340,5.843,9.475
1728134940,5.785,9.501
1728135540,5.726,9.524
1728136140,5.647,9.561
1728136740,5.597,9.607
1728137340,5.548,9.653
1728137940,5.469,9.723
1728138540,5.41,9.784
1728139140,5.34,9.858
1728139740,5.321,9.909
1728140340,5.231,10
1728140940,5.192,10.047
1728141540,5.162,10.102
1728142140,5.132,10.16
1728142740,5.142,10.22
1728143340,5.192,10.275
1728143940,5.241,10.311
1728144540,5.271,10.374
1728145140,5.37,10.393
1728145740,5.449,10.434
1728146340,5.588,10.442
1728146940,5.657,10.463
1728147540,5.814,10.471
1728148140,5.942,10.498
1728148740,6.079,10.481
1728149340,6.225,10.48
1728149940,6.41,10.488
1728150540,6.585,10.501
1728151140,6.768,10.493
1728151740,6.903,10.452
1728152340,7.105,10.451
1728152940,7.278,10.432
1728153540,7.43,10.392
1728154140,7.583,10.378
1728154740,7.801,10.331
1728155340,7.953,10.277
1728155940,8.094,10.293
1728156540,8.302,10.257
1728157140,8.461,10.174
1728157740,8.611,10.154
1728158340,8.76,10.107
1728158940,8.909,10.087
1728159540,9.058,10.049
1728160140,9.197,9.999
1728160740,9.336,9.939
1728161340,9.475,9.895
1728161940,9.576,9.878
1728162540,9.64,9.761
1728163140,9.696,9.698
1728163740,9.751,9.639
1728164340,9.787,9.584
1728164940,9.842,9.519
1728165540,9.916,9.477
1728166140,9.934,9.453
1728166740,9.962,9.409
1728167340,9.962,9.345
1728167940,9.916,9.297
1728168540,9.897,9.252
1728169140,9.897,9.212
1728169740,9.925,9.179
1728170340,9.916,9.16
1728170940,9.925,9.137
1728171540,9.925,9.094
1728172140,9.916,9.074
1728172740,9.879,9.045
1728173340,9.861,9.01
1728173940,9.806,8.998
1728174540,9.769,8.965
1728175140,9.705,8.937
1728175740,9.64,8.909
1728176340,9.558,8.875
1728176940,9.484,8.835
1728177540,9.382,8.833
1728178140,9.308,8.799
1728178740,9.225,8.785
1728179340,9.142,8.79
1728179940,9.067,8.78
1728180540,8.975,8.775
1728181140,8.9,8.805
1728181740,8.854,8.764
1728182340,8.807,8.775
1728182940,8.714,8.814
1728183540,8.611,8.841
1728184140,8.527,8.852
1728184740,8.48,8.844
1728185340,8.386,8.876
1728185940,8.273,8.907
1728186540,8.198,8.917
1728187140,8.104,8.942
1728187740,8,8.976
1728188340,7.915,8.988
1728188940,7.782,9.033
1728189540,7.687,9.055
1728190140,7.583,9.098
1728190740,7.497,9.103
1728191340,7.392,9.133
1728191940,7.287,9.16
1728192540,7.191,9.173
1728193140,7.095,9.215
1728193740,7.009,9.225
1728194340,6.894,9.257
1728194940,6.816,9.279
1728195540,6.749,9.286
1728196140,6.662,9.324
1728196740,6.555,9.344
1728197340,6.507,9.357
1728197940,6.41,9.385
1728198540,6.352,9.394
1728199140,6.274,9.41
1728199740,6.186,9.444
1728200340,6.108,9.46
1728200940,6.02,9.488
1728201540,5.961,9.502
1728202140,5.883,9.524
1728202740,5.775,9.552
1728203340,5.706,9.572
1728203940,5.627,9.595
1728204540,5.558,9.602
1728205140,5.479,9.627
1728205740,5.41,9.648
1728206340,5.331,9.667
1728206940,5.271,9.679
1728207540,5.162,9.708
1728208140,5.122,9.722
1728208740,5.062,9.732
1728209340,4.972,9.756
1728209940,4.923,9.778
1728210540,4.853,9.801
1728211140,4.783,9.818
1728211740,4.722,9.836
1728212340,4.642,9.859
1728212940,4.562,9.869
1728213540,4.501,9.894
1728214140,4.471,9.892
1728214740,4.38,9.924
1728215340,4.31,9.952
1728215940,4.249,9.982
1728216540,4.178,9.989
1728217140,4.117,9.995
1728217740,4.066,10.01
1728218340,4.005,10.025
1728218940,3.934,10.047
1728219540,3.883,10.06
1728220140,3.802,10.092
1728220740,3.74,10.105
1728221340,3.669,10.135
1728221940,3.618,10.145
1728222540,3.566,10.195
1728223140,3.494,10.234
1728223740,3.443,10.278
1728224340,3.381,10.337
1728224940,3.35,10.36
1728225540,3.289,10.416
1728226140,3.247,10.464
1728226740,3.237,10.491
1728227340,3.175,10.535
1728227940,3.175,10.559
1728228540,3.144,10.592
1728229140,3.175,10.643
1728229740,3.258,10.721
1728230340,3.361,10.747
1728230940,3.474,10.775
1728231540,3.577,10.803
1728232140,3.72,10.809
1728232740,3.893,10.808
1728233340,4.077,10.81
1728233940,4.279,10.796
1728234540,4.511,10.807
1728235140,4.692,10.782
1728235740,4.953,10.754
1728236340,5.172,10.78
1728236940,5.479,10.735
1728237540,5.726,10.722
1728238140,5.951,10.672
1728238740,6.206,10.635
1728239340,6.449,10.604
1728239940,6.701,10.521
1728240540,6.894,10.502
1728241140,7.201,10.467
1728241740,7.43,10.38
1728242340,7.64,10.343
1728242940,7.887,10.322
1728243540,8.085,10.238
1728244140,8.311,10.181
1728244740,8.461,10.151
1728245340,8.658,10.109
1728245940,8.872,10.042
1728246540,9.049,10.009
1728247140,9.197,9.935
1728247740,9.327,9.871
1728248340,9.465,9.835
1728248940,9.567,9.687
1728249540,9.65,9.611
1728250140,9.741,9.524
1728250740,9.806,9.467
1728251340,9.897,9.407
1728251940,9.98,9.353
1728252540,10.062,9.308
1728253140,10.154,9.247
1728253740,10.163,9.166
1728254340,10.154,9.091
1728254940,10.163,9.058
1728255540,10.163,9.022
1728256140,10.19,9.007
1728256740,10.217,8.999
1728257340,10.254,9.012
1728257940,10.318,9.029
1728258540,10.354,9.023
1728259140,10.372,9.002
1728259740,10.363,8.978
1728260340,10.336,8.927
1728260940,10.299,8.877
1728261540,10.263,8.83
1728262140,10.19,8.794
1728262740,10.117,8.744
1728263340,10.026,8.716
1728263940,9.925,8.71
1728264540,9.842,8.673
1728265140,9.741,8.673
1728265740,9.65,8.655
1728266340,9.576,8.647
1728266940,9.484,8.667
1728267540,9.401,8.668
1728268140,9.299,8.676
1728268740,9.234,8.696
1728269340,9.132,8.714
1728269940,9.058,8.729
1728270540,8.984,8.737
1728271140,8.882,8.765
1728271740,8.816,8.779
1728272340,8.723,8.783
1728272940,8.639,8.809
1728273540,8.527,8.842
1728274140,8.442,8.862
1728274740,8.302,8.903
1728275340,8.207,8.928
1728275940,8.123,8.933
1728276540,8,8.976
1728277140,7.858,9.009
1728277740,7.763,9.03
1728278340,7.649,9.048
1728278940,7.535,9.092
1728279540,7.449,9.11
1728280140,7.335,9.131
1728280740,7.22,9.179
1728281340,7.153,9.179
1728281940,7.019,9.224
1728282540,6.932,9.233
1728283140,6.865,9.257
1728283740,6.768,9.277
1728284340,6.681,9.299
1728284940,6.604,9.328
1728285540,6.526,9.342
1728286140,6.439,9.376
1728286740,6.342,9.392
1728287340,6.283,9.405
1728287940,6.196,9.434
1728288540,6.127,9.45
1728289140,6.039,9.491
1728289740,5.971,9.487
1728290340,5.893,9.504
1728290940,5.824,9.532
1728291540,5.735,9.553
1728292140,5.647,9.567
1728292740,5.558,9.59
1728293340,5.499,9.614
1728293940,5.4,9.645
1728294540,5.331,9.662
1728295140,5.261,9.675
1728295740,5.182,9.698
1728296340,5.092,9.721
1728296940,5.032,9.735
1728297540,4.962,9.772
1728298140,4.893,9.772
1728298740,4.843,9.787
1728299340,4.762,9.801
1728299940,4.682,9.831
1728300540,4.602,9.854
1728301140,4.521,9.873
1728301740,4.441,9.893
1728302340,4.36,9.933
1728302940,4.32,9.931
1728303540,4.229,9.96
1728304140,4.219,9.957
1728304740,4.117,9.979
1728305340,4.036,10.012
1728305940,3.985,10.026
1728306540,3.904,10.044
1728307140,3.842,10.067
1728307740,3.761,10.1
1728308340,3.71,10.107
1728308940,3.628,10.169
1728309540,3.566,10.203
1728310140,3.535,10.229
1728310740,3.474,10.294
1728311340,3.433,10.365
1728311940,3.361,10.419
1728312540,3.34,10.476
1728313140,3.278,10.554
1728313740,3.258,10.599
1728314340,3.258,10.639
1728314940,3.227,10.678
1728315540,3.216,10.737
1728316140,3.309,10.766
1728316740,3.34,10.815
1728317340,3.422,10.838
1728317940,3.484,10.868
1728318540,3.607,10.885
1728319140,3.761,10.88
1728319740,3.883,10.901
1728320340,4.056,10.89
1728320940,4.259,10.884
1728321540,4.421,10.87
1728322140,4.632,10.865
1728322740,4.853,10.841
1728323340,5.132,10.824
1728323940,5.34,10.82
1728324540,5.597,10.75
1728325140,5.834,10.736
1728325740,6.079,10.682
1728326340,6.293,10.613
1728326940,6.517,10.602
1728327540,6.797,10.559
1728328140,7.028,10.485
1728328740,7.239,10.442
1728329340,7.478,10.409
1728329940,7.687,10.345
1728330540,7.887,10.269
1728331140,8.085,10.247
1728331740,8.292,10.168
1728332340,8.442,10.144
1728332940,8.648,10.095
1728333540,8.844,10.013
1728334140,8.937,9.972
1728334740,9.058,9.919
1728335340,9.142,9.807
1728335940,9.234,9.735
1728336540,9.308,9.657
1728337140,9.392,9.62
1728337740,9.475,9.565
1728338340,9.567,9.519
1728338940,9.659,9.473
1728339540,9.696,9.427
1728340140,9.714,9.375
1728340740,9.714,9.324
1728341340,9.732,9.274
1728341940,9.751,9.242
1728342540,9.787,9.207
1728343140,9.842,9.162
1728343740,9.861,9.128
1728344340,9.861,9.093
1728344940,9.861,9.052
1728345540,9.852,9.032
1728346140,9.824,8.996
1728346740,9.778,8.97
1728347340,9.741,8.938
1728347940,9.705,8.911
1728348540,9.668,8.858
1728349140,9.585,8.836
1728349740,9.511,8.799
1728350340,9.493,8.76
1728350940,9.373,8.752
1728351540,9.327,8.725
1728352140,9.244,8.729
1728352740,9.179,8.724
1728353340,9.095,8.72
1728353940,9.03,8.726
1728354540,8.956,8.74
1728355140,8.9,8.735
1728355740,8.807,8.77
1728356340,8.742,8.769
1728356940,8.667,8.778
1728357540,8.555,8.805
1728358140,8.489,8.822
1728358740,8.377,8.861
1728359340,8.264,8.881
1728359940,8.179,8.909
1728360540,8.085,8.915
1728361140,7.991,8.943
1728361740,7.877,8.978
1728362340,7.773,8.999
1728362940,7.678,9.025
1728363540,7.545,9.067
1728364140,7.459,9.082
1728364740,7.364,9.101
1728365340,7.278,9.117
1728365940,7.182,9.156
1728366540,7.086,9.162
1728367140,7.009,9.183
1728367740,6.922,9.205
1728368340,6.836,9.227
1728368940,6.749,9.251
1728369540,6.662,9.279
1728370140,6.594,9.296
1728370740,6.536,9.311
1728371340,6.449,9.331
1728371940,6.361,9.349
1728372540,6.313,9.369
1728373140,6.225,9.377
1728373740,6.166,9.396
1728374340,6.088,9.418
1728374940,6.03,9.442
1728375540,5.922,9.461
1728376140,5.883,9.483
1728376740,5.785,9.497
1728377340,5.726,9.519
1728377940,5.637,9.528
1728378540,5.578,9.553
1728379140,5.509,9.57
1728379740,5.42,9.597
1728380340,5.36,9.602
1728380940,5.261,9.633
1728381540,5.162,9.651
1728382140,5.132,9.657
1728382740,5.042,9.676
1728383340,4.962,9.7
1728383940,4.893,9.721
1728384540,4.803,9.751
1728385140,4.742,9.77
1728385740,4.672,9.782
1728386340,4.612,9.803
1728386940,4.531,9.83
1728387540,4.451,9.853
1728388140,4.36,9.883
1728388740,4.33,9.891
1728389340,4.249,9.914
1728389940,4.168,9.923
1728390540,4.127,9.938
1728391140,4.046,9.964
1728391740,3.955,9.992
1728392340,3.873,10.024
1728392940,3.812,10.035
1728393540,3.761,10.048
1728394140,3.679,10.08
1728394740,3.618,10.097
1728395340,3.566,10.128
1728395940,3.505,10.167
1728396540,3.422,10.222
1728397140,3.381,10.268
1728397740,3.319,10.324
1728398340,3.258,10.371
1728398940,3.237,10.411
1728399540,3.175,10.456
1728400140,3.144,10.501
1728400740,3.113,10.531
1728401340,3.103,10.577
1728401940,3.113,10.62
1728402540,3.185,10.702
1728403140,3.278,10.733
1728403740,3.361,10.756
1728404340,3.464,10.796
1728404940,3.597,10.828
1728405540,3.751,10.816
1728406140,3.893,10.818
1728406740,4.087,10.837
1728407340,4.279,10.822
1728407940,4.501,10.797
1728408540,4.722,10.78
1728409140,4.972,10.773
1728409740,5.221,10.766
1728410340,5.499,10.745
1728410940,5.726,10.682
1728411540,5.971,10.661
1728412140,6.235,10.597
1728412740,6.458,10.539
1728413340,6.691,10.533
1728413940,6.98,10.48
1728414540,7.182,10.399
1728415140,7.402,10.326
1728415740,7.592,10.226
1728416340,7.678,10.216
1728416940,7.981,10.18
1728417540,8.217,10.161
1728418140,8.471,10.053
1728418740,8.489,9.9
1728419340,8.499,9.852
1728419940,8.62,9.806
1728420540,8.676,9.796
1728421140,8.844,9.794
1728421740,8.947,9.757
1728422340,9.021,9.703
1728422940,9.077,9.673
1728423540,9.16,9.655
1728424140,9.281,9.642
1728424740,9.392,9.624
1728425340,9.493,9.57
1728425940,9.475,9.526
1728426540,9.428,9.495
1728427140,9.355,9.446
1728427740,9.29,9.403
1728428340,9.281,9.405
1728428940,9.29,9.333
1728429540,9.271,9.28
1728430140,9.262,9.201
1728430740,9.225,9.159
1728431340,9.262,9.124
1728431940,9.234,9.118
1728432540,9.234,9.094
1728433140,9.197,9.066
1728433740,9.207,8.995
1728434340,9.188,8.942
1728434940,9.142,8.9
1728435540,9.086,8.872
1728436140,9.058,8.837
1728436740,9.049,8.802
1728437340,9.002,8.781
1728437940,8.965,8.769
1728438540,8.928,8.758
1728439140,8.872,8.759
1728439740,8.835,8.755
1728440340,8.788,8.744
1728440940,8.732,8.762
1728441540,8.667,8.775
1728442140,8.63,8.777
1728442740,8.583,8.778
1728443340,8.508,8.809
1728443940,8.452,8.813
1728444540,8.367,8.83
1728445140,8.292,8.847
1728445740,8.226,8.863
1728446340,8.17,8.883
1728446940,8.104,8.904
1728447540,8.028,8.923
1728448140,7.943,8.933
1728448740,7.877,8.955
1728449340,7.782,8.97
1728449940,7.706,8.993
1728450540,7.611,9.017
1728451140,7.535,9.036
1728451740,7.449,9.051
1728452340,7.383,9.073
1728452940,7.297,9.091
1728453540,7.211,9.119
1728454140,7.115,9.153
1728454740,7.057,9.152
1728455340,6.971,9.185
1728455940,6.922,9.198
1728456540,6.855,9.197
1728457140,6.778,9.223
1728457740,6.71,9.243
1728458340,6.633,9.265
1728458940,6.594,9.277
1728459540,6.536,9.295
1728460140,6.458,9.314
1728460740,6.39,9.33
1728461340,6.332,9.353
1728461940,6.283,9.356
1728462540,6.215,9.375
1728463140,6.127,9.414
1728463740,6.069,9.406
1728464340,5.991,9.435
1728464940,5.912,9.459
1728465540,5.843,9.474
1728466140,5.775,9.485
1728466740,5.676,9.521
1728467340,5.617,9.53
1728467940,5.548,9.549
1728468540,5.499,9.571
1728469140,5.43,9.575
1728469740,5.36,9.602
1728470340,5.251,9.636
1728470940,5.202,9.637
1728471540,5.102,9.685
1728472140,5.032,9.689
1728472740,4.953,9.707
1728473340,4.893,9.735
1728473940,4.843,9.744
1728474540,4.742,9.769
1728475140,4.672,9.788
1728475740,4.622,9.81
1728476340,4.562,9.806
1728476940,4.501,9.832
1728477540,4.4,9.857
1728478140,4.34,9.866
1728478740,4.269,9.906
1728479340,4.198,9.916
1728479940,4.117,9.954
1728480540,4.087,9.946
1728481140,3.995,10.001
1728481740,3.944,10.035
1728482340,3.883,10.062
1728482940,3.832,10.103
1728483540,3.771,10.156
1728484140,3.72,10.208
1728484740,3.659,10.257
1728485340,3.618,10.295
1728485940,3.556,10.333
1728486540,3.505,10.359
1728487140,3.464,10.408
1728487740,3.443,10.435
1728488340,3.484,10.47
1728488940,3.556,10.545
1728489540,3.669,10.606
1728490140,3.771,10.625
1728490740,3.873,10.645
1728491340,4.046,10.671
1728491940,4.168,10.677
1728492540,4.34,10.682
1728493140,4.511,10.696
1728493740,4.722,10.696
1728494340,4.953,10.668
1728494940,5.182,10.671
1728495540,5.43,10.679
1728496140,5.716,10.652
1728496740,5.971,10.643
1728497340,6.196,10.588
1728497940,6.449,10.565
1728498540,6.73,10.496
1728499140,6.942,10.458
1728499740,7.201,10.444
1728500340,7.478,10.399
1728500940,7.735,10.317
1728501540,7.905,10.275
1728502140,8.142,10.254
1728502740,8.367,10.174
1728503340,8.602,10.114
1728503940,8.76,10.109
1728504540,8.947,9.993
1728505140,9.132,9.967
1728505740,9.318,9.917
1728506340,9.502,9.847
1728506940,9.64,9.782
1728507540,9.732,9.696
1728508140,9.824,9.63
1728508740,9.888,9.575
1728509340,9.962,9.521
1728509940,10.053,9.435
1728510540,10.117,9.412
1728511140,10.19,9.359
1728511740,10.254,9.313
1728512340,10.299,9.278
1728512940,10.327,9.237
1728513540,10.345,9.228
1728514140,10.4,9.181
1728514740,10.4,9.111
1728515340,10.4,9.052
1728515940,10.4,9.028
1728516540,10.418,9.034
1728517140,10.427,8.988
1728517740,10.454,8.946
1728518340,10.436,8.924
1728518940,10.418,8.891
1728519540,10.381,8.862
1728520140,10.372,8.812
1728520740,10.327,8.758
1728521340,10.272,8.711
1728521940,10.208,8.669
1728522540,10.144,8.627
1728523140,10.071,8.605
1728523740,10.035,8.561
1728524340,9.943,8.563
1728524940,9.879,8.551
1728525540,9.797,8.554
1728526140,9.769,8.539
1728526740,9.696,8.549
1728527340,9.631,8.553
1728527940,9.539,8.563
1728528540,9.493,8.571
1728529140,9.447,8.568
1728529740,9.364,8.589
1728530340,9.281,8.608
1728530940,9.225,8.612
1728531540,9.123,8.651
1728532140,9.03,8.671
1728532740,8.956,8.681
1728533340,8.854,8.7
1728533940,8.788,8.719
1728534540,8.695,8.734
1728535140,8.592,8.764
1728535740,8.508,8.783
1728536340,8.414,8.816
1728536940,8.33,8.825
1728537540,8.226,8.862
1728538140,8.123,8.883
1728538740,8.038,8.905
1728539340,7.962,8.923
1728539940,7.887,8.938
1728540540,7.773,8.985
1728541140,7.687,8.983
1728541740,7.611,9.005
1728542340,7.526,9.036
1728542940,7.44,9.053
1728543540,7.335,9.076
1728544140,7.258,9.1
1728544740,7.153,9.132
1728545340,7.105,9.142
1728545940,7.038,9.164
1728546540,6.942,9.179
1728547140,6.894,9.203
1728547740,6.836,9.227
1728548340,6.759,9.243
1728548940,6.71,9.246
1728549540,6.623,9.273
1728550140,6.585,9.289
1728550740,6.526,9.307
1728551340,6.449,9.328
1728551940,6.381,9.347
1728552540,6.342,9.35
1728553140,6.274,9.362
1728553740,6.206,9.382
1728554340,6.137,9.414
1728554940,6.088,9.409
1728555540,6.049,9.428
1728556140,5.981,9.452
1728556740,5.922,9.466
1728557340,5.893,9.47
1728557940,5.824,9.493
1728558540,5.775,9.499
1728559140,5.745,9.492
1728559740,5.676,9.519
1728560340,5.647,9.534
1728560940,5.568,9.56
1728561540,5.528,9.561
1728562140,5.479,9.579
1728562740,5.42,9.595
1728563340,5.36,9.607
1728563940,5.301,9.62
1728564540,5.261,9.656
1728565140,5.192,9.668
1728565740,5.162,9.673
1728566340,5.112,9.687
1728566940,5.092,9.699
1728567540,5.052,9.714
1728568140,5.012,9.743
1728568740,5.012,9.76
1728569340,4.953,9.809
1728569940,4.903,9.883
1728570540,4.943,9.956
1728571140,4.933,10.002
1728571740,4.923,10.036
1728572340,4.903,10.08
1728572940,4.893,10.152
1728573540,4.913,10.187
1728574140,4.943,10.25
1728574740,4.943,10.295
1728575340,5.002,10.346
1728575940,5.082,10.377
1728576540,5.112,10.443
1728577140,5.172,10.465
1728577740,5.291,10.482
1728578340,5.38,10.477
1728578940,5.479,10.474
1728579540,5.568,10.475
1728580140,5.686,10.54
1728580740,5.863,10.534
1728581340,5.981,10.526
1728581940,6.157,10.519
1728582540,6.274,10.517
1728583140,6.39,10.473
1728583740,6.478,10.412
1728584340,6.555,10.392
1728584940,6.662,10.387
1728585540,6.778,10.366
1728586140,6.903,10.362
1728586740,7.038,10.324
1728587340,7.134,10.301
1728587940,7.23,10.262
1728588540,7.325,10.241
1728589140,7.44,10.193
1728589740,7.535,10.174
1728590340,7.649,10.138
